review_idx,user_idx,product_idx,review_rating
1421,1852,3415,4
1422,2846,1499,5
1423,1315,2895,3
1424,725,661,2
1425,3237,3448,5
1426,2053,2274,5
1427,2899,1498,2
1428,3451,2073,4
1429,78,3437,2
1430,3482,2143,1
1431,2622,1606,5
1432,132,1432,1
1433,601,1951,4
1434,1773,3923,1
1435,1066,459,4
1436,2137,2949,2
1437,2450,338,3
1438,2344,3944,3
1439,1864,2014,2
1440,1319,4021,5
1441,616,345,4
1442,3598,943,1
1443,2848,346,3
1444,3763,3895,1
1445,3709,3320,1
1446,2470,3696,1
1447,1889,325,5
1448,1047,2139,3
1449,575,3613,1
1450,2191,524,1
1451,993,2898,3
1452,2713,3741,1
1453,2193,259,4
1454,1249,1111,3
1455,3055,821,1
1456,503,2789,5
1457,1998,1564,4
1458,821,1208,2
1459,3688,309,5
1460,2152,1840,2
1461,3111,3353,2
1462,1971,1384,1
1463,198,2307,4
1464,1670,1181,1
1465,2627,2473,5
1466,2439,2687,2
1467,1203,2968,1
1468,2602,961,5
1469,1472,3457,5
1470,3572,438,2
1471,3087,456,1
1472,1647,3818,4
1473,1693,1570,5
1474,1313,1104,1
1475,2036,1619,4
1476,478,3613,2
1477,1255,1513,4
1478,923,392,2
1479,420,2622,5
1480,2205,921,3
1481,2598,2458,3
1482,3513,3601,5
1483,1121,1789,4
1484,3069,261,3
1485,3045,2014,2
1486,3483,1336,5
1487,951,335,1
1488,2337,2780,3
1489,1278,804,4
1490,2244,2438,5
1491,2646,2808,3
1492,1858,941,3
1493,3594,3164,5
1494,517,903,1
1495,1659,3433,5
1496,1866,1269,1
1497,2913,24,5
1498,1142,2749,2
1499,2854,2451,2
1500,1933,1397,5
1501,3231,3358,1
1502,815,3905,3
1503,2276,2489,5
1504,1901,3667,3
1505,2264,1758,5
1506,2996,1879,4
1507,3768,2533,1
1508,2063,3515,4
1509,3229,3774,4
1510,3720,2079,1
1511,3333,2058,5
1512,3229,678,1
1513,2095,2975,1
1514,2372,285,2
1515,2892,2201,2
1516,3757,1841,3
1517,130,1879,1
1518,3483,1611,4
1519,95,3963,4
1520,2675,3160,2
1521,2803,3499,1
1522,1956,2132,5
1523,3364,3315,2
1524,794,1379,2
1525,1835,3078,4
1526,3355,3015,5
1527,2117,3893,5
1528,1684,1716,4
1529,11,453,4
1530,3326,342,4
1531,1866,393,5
1532,2920,1270,5
1533,2598,3051,2
1534,3206,4060,3
1535,712,971,2
1536,2071,2206,1
1537,815,166,3
1538,346,255,5
1539,2350,302,2
1540,363,3104,5
1541,2444,3841,3
1542,2266,2557,5
1543,2189,1506,2
1544,3688,1257,3
1545,3006,2263,2
1546,3282,210,2
1547,985,3794,5
1548,3041,3048,3
1549,3695,981,5
1550,1640,2120,3
1551,828,3746,1
1552,2731,178,1
1553,3532,1547,3
1554,3052,2035,5
1555,356,299,4
1556,3056,2568,3
1557,1348,3567,2
1558,3205,4040,1
1559,2936,275,3
1560,3877,2996,3
1561,1864,53,3
1562,127,1424,2
1563,3178,1628,5
1564,3057,489,4
1565,604,2355,2
1566,3871,417,4
1567,3450,2557,1
1568,1929,921,4
1569,1014,1554,4
1570,51,2686,1
1571,3101,666,2
1572,3534,4102,2
1573,3368,2470,1
1574,3369,1475,2
1575,3798,338,5
1576,2827,3160,4
1577,1431,269,2
1578,1793,1088,4
1579,2862,1294,2
1580,1637,657,4
1581,3477,2829,1
1582,3418,3974,1
1583,1646,1337,1
1584,2468,2357,5
1585,1206,1668,5
1586,3031,1826,1
1587,2873,4031,4
1588,3073,1213,1
1589,1855,2769,1
1590,567,3059,3
1591,2419,445,5
1592,936,1398,5
1593,1935,2219,1
1594,2709,3677,1
1595,3503,2311,3
1596,3017,4041,3
1597,1333,3607,5
1598,3209,1828,5
1599,202,3220,5
1600,3508,2073,5
1601,2361,2331,4
1602,117,686,1
1603,3738,685,4
1604,937,2938,2
1605,3875,3712,5
1606,575,341,5
1607,2292,734,1
1608,537,1497,5
1609,1626,3894,5
1610,2123,2955,4
1611,3878,1132,2
1612,386,1733,4
1613,3975,3036,3
1614,3282,2714,5
1615,475,2480,4
1616,418,1420,1
1617,2395,1990,2
1618,3601,488,2
1619,2688,3820,1
1620,939,1442,1
1621,955,2391,5
1622,876,1385,2
1623,763,2157,1
1624,1203,1392,3
1625,1206,3143,2
1626,664,269,1
1627,25,3918,4
1628,1991,1525,1
1629,1204,478,2
1630,710,239,5
1631,3573,610,3
1632,1880,3398,1
1633,1185,1832,2
1634,2225,1155,1
1635,285,1752,1
1636,63,3599,2
1637,1003,2486,4
1638,662,3339,2
1639,2714,2334,2
1640,2204,168,5
1641,3954,3543,1
1642,1493,4010,1
1643,3121,78,2
1644,967,2899,4
1645,849,1109,5
1646,1108,892,4
1647,3433,1225,4
1648,689,565,5
1649,148,2860,5
1650,3702,302,4
1651,342,109,4
1652,2524,2413,4
1653,1087,2648,1
1654,1725,2726,1
1655,1384,3339,1
1656,2609,2141,1
1657,327,3814,5
1658,1793,2257,2
1659,1760,3646,1
1660,3213,3060,4
1661,990,2522,2
1662,2263,3418,1
1663,2483,12,3
1664,3963,3267,3
1665,952,3146,5
1666,723,875,3
1667,3390,2434,5
1668,2080,884,5
1669,2718,3986,5
1670,2333,1580,2
1671,3377,3772,2
1672,429,353,3
1673,1501,1507,2
1674,286,3488,1
1675,3216,2852,5
1676,3496,2030,1
1677,3091,1847,2
1678,2066,2391,4
1679,769,4031,2
1680,2638,3439,5
1681,1395,2384,4
1682,3247,3368,4
1683,3058,1466,5
1684,194,2152,3
1685,2550,3484,2
1686,988,574,2
1687,1137,775,4
1688,2162,3366,4
1689,3294,3931,5
1690,1702,2681,5
1691,947,2221,3
1692,831,1440,4
1693,3716,714,2
1694,1921,576,5
1695,3336,2982,1
1696,2973,70,2
1697,55,3765,4
1698,3943,2377,5
1699,3715,2206,5
1700,800,918,1
1701,778,2746,3
1702,1482,743,2
1703,1902,4151,5
1704,2210,2534,3
1705,3452,1838,1
1706,2135,1377,1
1707,55,410,2
1708,3548,3008,2
1709,1824,2953,5
1710,1202,1680,5
1711,3463,1715,2
1712,3421,1198,2
1713,3080,2338,5
1714,833,3217,5
1715,313,2957,5
1716,2807,3194,1
1717,1859,27,4
1718,2008,3138,2
1719,2007,2974,1
1720,2491,3166,5
1721,1791,1091,4
1722,328,250,4
1723,3126,142,1
1724,2809,267,3
1725,3311,489,3
1726,3301,496,5
1727,2627,480,3
1728,3123,2691,5
1729,3681,4097,3
1730,3676,3081,1
1731,3055,2428,4
1732,1288,844,2
1733,3490,3216,4
1734,3875,3912,3
1735,2144,4078,4
1736,1112,2350,3
1737,3150,650,5
1738,1312,1894,2
1739,3192,2857,5
1740,2862,3251,2
1741,2539,2387,5
1742,3984,1726,5
1743,452,1355,4
1744,1524,1294,2
1745,165,3047,4
1746,182,3259,5
1747,2517,2714,4
1748,910,404,3
1749,2783,3973,5
1750,823,4033,3
1751,944,1547,5
1752,2002,2607,3
1753,2055,2826,3
1754,330,1853,5
1755,775,813,3
1756,3745,3375,2
1757,2199,930,3
1758,3157,4076,5
1759,147,3324,2
1760,3696,175,2
1761,3453,1364,2
1762,915,2896,4
1763,1572,1038,2
1764,1309,3012,4
1765,2748,2091,1
1766,82,461,3
1767,514,2753,4
1768,1921,149,5
1769,2863,1134,2
1770,2757,354,5
1771,1940,1108,2
1772,3595,2603,5
1773,746,2114,3
1774,3071,4095,3
1775,1410,3686,1
1776,707,3207,5
1777,471,1110,1
1778,3191,4180,5
1779,396,1978,3
1780,1556,227,1
1781,2309,2940,2
1782,805,1013,3
1783,934,4116,4
1784,1280,3107,3
1785,1758,3937,3
1786,905,2803,4
1787,3298,1467,5
1788,1077,2989,4
1789,2988,270,5
1790,1891,3807,1
1791,1524,1532,1
1792,3578,304,1
1793,2902,1933,4
1794,1388,2041,5
1795,1304,4022,2
1796,593,142,3
1797,2762,809,4
1798,3230,948,1
1799,2680,3952,2
1800,2107,3413,5
1801,3799,2293,5
1802,128,766,5
1803,736,2924,4
1804,2769,939,3
1805,3954,2497,3
1806,3187,3563,2
1807,3281,1263,1
1808,2574,543,1
1809,521,2680,1
1810,2600,2955,1
1811,237,2932,2
1812,1305,2782,2
1813,3431,2992,5
1814,3273,2613,4
1815,1782,3649,3
1816,1302,1200,2
1817,3307,2118,3
1818,2542,2681,5
1819,2052,2849,5
1820,2714,3682,2
1821,442,3496,1
1822,2077,665,4
1823,3181,3163,3
1824,2658,3366,3
1825,3799,1417,5
1826,805,3109,3
1827,75,517,1
1828,2886,850,2
1829,3218,1902,4
1830,2176,908,4
1831,3925,316,1
1832,2090,3244,3
1833,1380,1508,1
1834,41,4123,4
1835,2982,1519,1
1836,2082,4151,4
1837,3089,1935,3
1838,1701,1802,4
1839,3225,2623,1
1840,3046,857,5
1841,1402,1877,4
1842,588,1526,5
1843,1623,1417,5
1844,3701,3480,5
1845,3946,3872,1
1846,342,1795,1
1847,2075,3066,3
1848,3897,2721,4
1849,3359,3677,2
1850,646,353,5
1851,731,3232,4
1852,168,1428,5
1853,610,2193,3
1854,2316,1778,1
1855,1773,3537,2
1856,2041,1117,1
1857,2869,2321,3
1858,455,534,3
1859,2954,1218,5
1860,1709,2989,1
1861,3473,2229,1
1862,2970,1980,2
1863,3029,2077,4
1864,3548,532,3
1865,702,3077,5
1866,2682,1945,2
1867,3630,3100,1
1868,1600,3830,5
1869,130,4115,3
1870,3068,2585,3
1871,1846,1549,4
1872,1387,1489,1
1873,3777,3660,3
1874,2867,228,5
1875,693,699,5
1876,3364,438,5
1877,1395,1685,1
1878,794,2154,1
1879,29,2915,3
1880,149,3218,4
1881,3851,960,4
1882,1320,1840,4
1883,2059,278,2
1884,3584,3757,1
1885,2724,1344,1
1886,1137,715,3
1887,187,1506,5
1888,2855,3922,1
1889,2792,2715,4
1890,1251,1348,2
1891,1334,2443,5
1892,98,3961,5
1893,55,1753,2
1894,2671,2506,2
1895,2712,1738,1
1896,758,4170,2
1897,406,1109,3
1898,2117,2680,5
1899,3384,1038,5
1900,1313,912,4
1901,1786,2097,1
1902,3620,3014,4
1903,751,359,1
1904,3220,1077,1
1905,3539,2104,1
1906,1763,3528,3
1907,3316,2303,2
1908,3563,4101,2
1909,3921,1605,3
1910,3006,1076,4
1911,3579,4049,1
1912,365,329,3
1913,2027,3233,4
1914,482,3478,2
1915,2249,1003,5
1916,154,577,1
1917,3522,327,1
1918,1525,1528,1
1919,2121,2822,2
1920,2761,1466,1
1921,2344,3226,1
1922,1041,2282,2
1923,1665,2381,3
1924,1241,495,4
1925,61,1139,5
1926,939,2417,4
1927,1640,1357,2
1928,2090,1154,2
1929,25,3250,4
1930,1063,2143,2
1931,3875,3389,5
1932,131,1125,1
1933,3570,802,3
1934,1253,2043,5
1935,108,208,2
1936,172,2655,3
1937,1459,473,4
1938,3550,1639,1
1939,102,136,4
1940,2914,1171,3
1941,2572,458,1
1942,2323,1437,4
1943,1637,3572,3
1944,3116,2149,1
1945,2865,507,2
1946,3005,2606,1
1947,1041,2384,3
1948,330,446,5
1949,3641,2782,3
1950,3895,444,5
1951,1521,118,4
1952,3887,1541,2
1953,12,2771,1
1954,1342,567,3
1955,3664,3603,2
1956,216,1937,5
1957,339,4184,5
1958,1800,1653,3
1959,2709,2687,5
1960,3153,1204,2
1961,1751,2938,2
1962,1509,406,2
1963,2422,3908,3
1964,3024,4080,5
1965,710,313,5
1966,1224,163,4
1967,3609,1529,1
1968,2514,1566,1
1969,1113,399,5
1970,1292,3587,5
1971,3727,1048,2
1972,3643,1943,3
1973,3994,3131,5
1974,489,2797,4
1975,3949,240,4
1976,1562,2359,5
1977,47,672,1
1978,3360,2620,3
1979,778,2462,4
1980,1040,3394,5
1981,711,402,5
1982,401,2107,2
1983,3991,4149,4
1984,1818,1088,2
1985,3029,1143,3
1986,3158,2066,3
1987,250,3909,4
1988,391,3960,2
1989,3854,142,1
1990,335,397,2
1991,629,2628,4
1992,3591,1556,4
1993,137,2509,2
1994,2931,1029,5
1995,2736,2177,5
1996,3912,671,1
1997,1522,1856,1
1998,827,3430,1
1999,727,2079,4
2000,1501,2007,4
2001,2642,1689,5
2002,3295,570,2
2003,990,1147,3
2004,2420,3775,2
2005,935,865,5
2006,3043,28,5
2007,402,1030,5
2008,1467,1997,5
2009,3562,1342,4
2010,615,1249,1
2011,1297,2137,1
2012,3598,2088,2
2013,1183,681,2
2014,3224,375,5
2015,3043,3370,5
2016,2668,3046,3
2017,2236,2338,1
2018,3885,806,5
2019,1122,3040,2
2020,131,279,2
2021,2853,1406,2
2022,1195,788,3
2023,2984,1333,5
2024,3034,3148,5
2025,183,2346,5
2026,3031,3450,3
2027,364,433,5
2028,39,1010,1
2029,3599,3850,5
2030,3960,317,5
2031,2545,1366,2
2032,3588,936,5
2033,1373,3519,4
2034,3030,3788,3
2035,921,2769,2
2036,3469,496,3
2037,2770,3593,4
2038,3233,2233,2
2039,16,4019,2
2040,493,2936,4
2041,1450,2368,4
2042,1132,2585,1
2043,2942,906,2
2044,3522,3228,3
2045,311,1828,5
2046,739,3723,4
2047,3242,2581,1
2048,546,1516,4
2049,2462,3004,3
2050,251,112,5
2051,759,1673,5
2052,1805,2303,4
2053,3213,1651,5
2054,1298,2475,5
2055,3488,3996,3
2056,1632,1891,4
2057,3811,307,1
2058,1915,121,1
2059,3111,3102,2
2060,814,1278,3
2061,29,1428,4
2062,958,3103,5
2063,2033,1186,3
2064,477,1456,4
2065,318,1180,4
2066,245,1347,3
2067,748,629,3
2068,697,1215,3
2069,272,1962,2
2070,3512,2996,5
2071,1772,1548,3
2072,1263,2859,2
2073,2425,762,1
2074,266,2367,2
2075,2974,1842,5
2076,921,1497,1
2077,3431,3920,3
2078,340,3089,3
2079,389,1244,3
2080,2625,2044,3
2081,3761,3377,1
2082,2051,517,2
2083,3501,835,2
2084,1166,624,4
2085,376,1048,2
2086,3742,1565,2
2087,2034,3983,2
2088,2372,497,2
2089,146,2430,2
2090,1982,2264,1
2091,293,543,5
2092,3737,916,5
2093,432,1802,4
2094,705,3083,2
2095,2997,82,3
2096,1999,1180,5
2097,2633,166,3
2098,399,2256,4
2099,2865,2072,3
2100,3961,807,2
2101,3416,2739,2
2102,964,332,1
2103,3212,3591,2
2104,2235,1535,5
2105,2042,181,2
2106,1829,1317,2
2107,2109,1107,3
2108,939,1590,4
2109,3452,2487,2
2110,710,2591,5
2111,807,2241,4
2112,1464,488,2
2113,3391,612,4
2114,1326,3421,5
2115,3416,3195,3
2116,11,1398,3
2117,1086,1457,1
2118,1869,2194,5
2119,2274,3075,2
2120,3225,1338,2
2121,3783,2201,1
2122,2612,2868,5
2123,772,3883,4
2124,1595,2115,4
2125,1608,2137,3
2126,3732,79,4
2127,3933,378,4
2128,3647,165,5
2129,1334,1721,5
2130,885,2985,1
2131,3315,155,5
2132,3565,1147,1
2133,1390,1064,1
2134,3402,2217,2
2135,3179,2840,4
2136,226,1464,5
2137,825,3471,1
2138,2266,1517,4
2139,937,3051,5
2140,2801,1527,4
2141,2554,3611,1
2142,2307,2393,4
2143,1912,789,3
2144,3846,2549,4
2145,3589,516,3
2146,1797,3063,5
2147,54,1568,1
2148,3119,1449,4
2149,727,967,4
2150,2737,364,4
2151,1545,108,1
2152,3171,3095,4
2153,1044,623,5
2154,1914,510,5
2155,1777,1065,5
2156,1597,3866,5
2157,1915,304,2
2158,3562,969,2
2159,2467,1439,5
2160,2738,3522,4
2161,850,3872,5
2162,2110,3501,2
2163,3217,2200,2
2164,2264,3902,1
2165,3,2271,1
2166,160,230,4
2167,3811,2487,1
2168,781,150,3
2169,3192,910,3
2170,893,3529,1
2171,2031,978,3
2172,3161,635,2
2173,2377,2191,5
2174,580,4150,5
2175,1934,3475,3
2176,1381,3781,2
2177,3682,1866,2
2178,1291,299,1
2179,1641,2740,2
2180,952,3726,2
2181,3395,3392,2
2182,2683,98,5
2183,988,3198,3
2184,3613,2106,1
2185,3721,3523,1
2186,1219,846,1
2187,921,4186,4
2188,2786,3882,3
2189,1356,1053,5
2190,170,3849,3
2191,521,3616,1
2192,1487,3158,5
2193,40,2106,3
2194,1561,994,2
2195,3333,3097,3
2196,1419,190,2
2197,955,2124,1
2198,3298,2419,2
2199,984,2899,4
2200,3196,1967,5
2201,975,3412,2
2202,38,3947,5
2203,2376,1047,2
2204,1275,2574,1
2205,3973,606,3
2206,1200,1367,2
2207,1626,2927,1
2208,914,1959,2
2209,454,1065,4
2210,37,518,5
2211,3388,2455,2
2212,1712,3808,1
2213,3021,2590,1
2214,796,2273,3
2215,973,2309,5
2216,593,1103,3
2217,1138,811,5
2218,3112,3764,5
2219,1325,77,2
2220,2272,2310,3
2221,318,1026,3
2222,2397,2065,3
2223,2163,2742,1
2224,2746,4000,4
2225,1347,3229,2
2226,1592,3559,3
2227,3112,846,5
2228,1890,693,5
2229,2088,4049,2
2230,3931,1333,1
2231,1997,3038,3
2232,1773,1275,4
2233,1313,1245,1
2234,1286,338,2
2235,216,3295,3
2236,3219,337,2
2237,2384,1868,2
2238,3240,4006,2
2239,2140,495,2
2240,2401,3887,4
2241,2619,161,2
2242,3643,2037,5
2243,2864,1742,2
2244,1705,1508,4
2245,2829,3561,2
2246,363,1376,3
2247,2605,1554,1
2248,3417,2282,4
2249,1717,1869,3
2250,1194,1602,4
2251,356,3828,1
2252,191,3481,5
2253,3739,1300,1
2254,2470,711,5
2255,700,4168,2
2256,2055,2047,3
2257,2181,2882,4
2258,3819,1818,5
2259,557,2199,4
2260,826,3333,1
2261,2809,1104,2
2262,1055,3178,1
2263,2583,3595,5
2264,426,3475,3
2265,3466,2178,5
2266,2720,1195,5
2267,2411,536,1
2268,3509,1070,5
2269,3742,133,3
2270,1575,264,2
2271,3999,2053,1
2272,2130,4090,5
2273,2404,2848,4
2274,3330,358,2
2275,3790,751,1
2276,589,3251,3
2277,2013,2259,3
2278,1548,911,2
2279,295,3811,3
2280,1986,584,1
2281,1248,3439,1
2282,1549,577,1
2283,3118,2577,5
2284,1691,1872,3
2285,1137,1153,5
2286,1257,1784,3
2287,2065,1094,3
2288,360,2100,3
2289,3295,2142,4
2290,2914,2134,5
2291,700,518,2
2292,448,742,5
2293,2904,2478,3
2294,2413,2877,2
2295,675,43,2
2296,1008,3442,2
2297,1350,404,4
2298,2515,1327,1
2299,2462,2217,3
2300,3527,2150,3
2301,586,2394,5
2302,1257,2651,2
2303,1248,878,4
2304,994,1887,2
2305,3903,1304,5
2306,1436,1741,1
2307,572,1113,3
2308,2383,3877,2
2309,1246,1899,3
2310,2085,248,5
2311,989,3261,1
2312,278,568,4
2313,1220,3810,1
2314,2964,1189,4
2315,1888,2596,2
2316,484,1354,1
2317,1266,3613,2
2318,3396,981,1
2319,731,169,2
2320,2240,3165,5
2321,1041,2672,5
2322,2572,379,4
2323,918,1933,1
2324,2449,194,1
2325,3978,264,4
2326,886,1472,2
2327,2753,2016,1
2328,22,1301,4
2329,474,3201,4
2330,3192,3374,1
2331,2258,574,3
2332,2354,1538,2
2333,3342,1384,3
2334,704,1381,3
2335,687,3538,2
2336,285,3160,5
2337,716,1524,1
2338,3748,3933,4
2339,763,3623,1
2340,1251,896,3
2341,948,3394,5
2342,2429,465,5
2343,2508,1611,1
2344,1031,613,3
2345,29,3213,2
2346,907,605,4
2347,3105,621,5
2348,3718,2603,4
2349,2927,2184,3
2350,2127,3801,1
2351,4000,156,3
2352,2995,3354,5
2353,2507,3912,1
2354,570,2918,4
2355,2007,3118,5
2356,3610,2716,1
2357,3554,450,1
2358,1454,3962,4
2359,738,1070,3
2360,3357,4018,3
2361,516,3592,3
2362,2001,2820,5
2363,3171,2286,1
2364,2445,2036,2
2365,3561,1191,2
2366,39,1400,4
2367,3343,3741,1
2368,887,2249,5
2369,2845,2794,1
2370,2205,724,4
2371,1099,1442,2
2372,2932,87,5
2373,1824,4150,2
2374,3202,1752,3
2375,1711,3421,4
2376,974,2484,2
2377,3156,3213,5
2378,3094,3923,1
2379,3531,2490,4
2380,1563,1487,2
2381,3779,3528,3
2382,2897,73,2
2383,3454,725,5
2384,2796,3755,3
2385,3512,2996,3
2386,3676,219,4
2387,989,547,5
2388,21,3730,5
2389,2351,1969,3
2390,869,1260,1
2391,84,2934,1
2392,3846,2510,4
2393,1683,4009,4
2394,1977,4073,4
2395,3525,1563,4
2396,1411,2086,3
2397,1531,1790,4
2398,3329,3670,1
2399,570,2482,2
2400,3964,3431,1
2401,934,205,4
2402,3599,742,3
2403,3234,2889,5
2404,1981,3495,2
2405,3235,1106,2
2406,1856,1824,4
2407,3057,2648,4
2408,793,89,2
2409,792,3382,3
2410,3596,3512,2
2411,1810,2207,3
2412,1295,3186,1
2413,2540,865,4
2414,2256,55,3
2415,3611,2081,2
2416,1608,558,1
2417,1084,993,2
2418,2478,448,1
2419,985,1822,5
2420,1681,3820,1
2421,3677,2973,3
2422,3381,92,5
2423,520,608,1
2424,591,1252,1
2425,1051,286,3
2426,1710,2922,4
2427,3634,3307,4
2428,2036,102,4
2429,2247,3836,5
2430,2435,1679,4
2431,349,3824,5
2432,960,535,4
2433,1964,16,3
2434,693,561,5
2435,1560,2926,4
2436,3900,2384,2
2437,378,910,4
2438,2947,1414,2
2439,2964,119,2
2440,3630,4063,1
2441,527,3114,4
2442,3225,3061,1
2443,2782,1492,1
2444,2254,2097,5
2445,2503,2255,2
2446,3345,514,1
2447,3966,1234,4
2448,1260,4133,3
2449,1876,1480,4
2450,1764,3350,2
2451,521,1541,5
2452,1702,130,4
2453,1017,3717,4
2454,3004,3744,1
2455,3903,1772,4
2456,2774,3076,2
2457,1014,506,3
2458,2549,839,1
2459,117,3872,4
2460,2434,2677,3
2461,1368,97,4
2462,584,1964,5
2463,395,2867,2
2464,1088,4027,5
2465,3789,599,1
2466,2769,2982,3
2467,72,3964,5
2468,3861,429,4
2469,274,3782,5
2470,2014,1325,3
2471,1344,2591,4
2472,338,2415,1
2473,1390,1768,5
2474,3567,1517,2
2475,607,1340,3
2476,166,4095,2
2477,1568,3404,4
2478,2059,2547,2
2479,1325,977,3
2480,729,1615,3
2481,2849,1585,2
2482,2044,4062,2
2483,102,1271,4
2484,3497,219,2
2485,1416,534,3
2486,779,1496,2
2487,214,1374,1
2488,3763,4140,3
2489,1112,3824,3
2490,1577,3950,4
2491,2449,65,4
2492,2636,3143,5
2493,2937,1725,4
2494,3118,2206,1
2495,1696,2986,4
2496,3535,3914,5
2497,592,1049,3
2498,1334,3655,4
2499,1110,2873,5
2500,2140,1005,4
2501,3732,2123,4
2502,2721,3982,3
2503,714,472,5
2504,936,3406,4
2505,1952,309,3
2506,242,2935,5
2507,2044,3048,2
2508,3937,1922,5
2509,2,3000,4
2510,2273,2018,4
2511,2849,1479,5
2512,1769,2353,3
2513,1950,3460,5
2514,2637,3755,4
2515,2164,1232,4
2516,3738,3121,1
2517,918,572,3
2518,3175,3590,1
2519,2242,148,4
2520,3238,3444,3
2521,2919,597,3
2522,90,1071,3
2523,1710,3746,5
2524,2170,3372,5
2525,143,158,4
2526,3042,923,3
2527,106,3319,3
2528,887,2347,3
2529,428,4051,5
2530,1329,1247,4
2531,1896,766,3
2532,1995,3652,3
2533,317,2613,2
2534,1987,3829,1
2535,635,444,5
2536,1926,905,2
2537,2057,2911,4
2538,2822,3210,1
2539,3145,1802,4
2540,3431,926,5
2541,2271,3722,4
2542,1440,752,3
2543,553,1235,3
2544,3442,2923,4
2545,716,663,4
2546,1288,3196,4
2547,3912,1585,4
2548,1714,920,3
2549,1884,68,2
2550,3390,1767,2
2551,1108,1954,4
2552,1342,2569,4
2553,111,3709,1
2554,251,2672,4
2555,2431,3400,2
2556,2055,1354,5
2557,459,443,5
2558,1108,601,4
2559,208,3167,4
2560,900,3943,5
2561,3462,2810,1
2562,3386,3389,2
2563,22,2787,4
2564,410,2696,4
2565,895,3649,1
2566,515,2053,2
2567,3199,632,4
2568,809,3443,2
2569,3772,1755,2
2570,874,3034,5
2571,14,1579,4
2572,971,26,5
2573,3026,2210,2
2574,3062,2903,4
2575,3084,1130,3
2576,2135,4105,3
2577,3596,4146,1
2578,2957,442,5
2579,1561,3896,2
2580,1325,1829,3
2581,1267,1536,4
2582,2170,560,2
2583,3219,1174,1
2584,3639,1879,2
2585,750,2256,1
2586,3428,1085,2
2587,685,3915,4
2588,1928,239,5
2589,3805,2915,3
2590,3703,2096,2
2591,2357,1472,2
2592,695,2046,4
2593,2336,3684,4
2594,307,205,3
2595,3884,3601,2
2596,3666,2138,4
2597,1990,1214,5
2598,2962,3835,1
2599,3795,3092,1
2600,662,1383,4
2601,549,3681,3
2602,3424,1680,4
2603,312,7,4
2604,2921,1886,1
2605,1083,3499,4
2606,3715,296,3
2607,2972,264,1
2608,1738,2138,1
2609,755,3866,1
2610,35,2547,5
2611,445,119,2
2612,2141,2396,4
2613,1983,3368,5
2614,1231,1703,4
2615,353,530,3
2616,903,3675,2
2617,1356,303,4
2618,3889,4068,4
2619,2910,3969,2
2620,1749,14,3
2621,159,2804,3
2622,1978,889,4
2623,957,3529,2
2624,2072,1197,1
2625,404,2170,1
2626,2853,3569,5
2627,516,2232,2
2628,2780,1844,3
2629,1388,3652,5
2630,3454,3877,3
2631,2580,2719,5
2632,956,49,3
2633,2200,181,4
2634,3634,3879,3
2635,1713,1418,2
2636,2995,3465,5
2637,608,3420,1
2638,3689,530,4
2639,2468,1287,3
2640,1274,2191,1
2641,3189,707,5
2642,2914,3218,4
2643,1536,294,4
2644,3812,1562,4
2645,2626,2612,1
2646,2383,661,5
2647,1442,3179,3
2648,2980,3390,5
2649,1798,2107,4
2650,295,3064,5
2651,755,2841,3
2652,1395,3497,5
2653,186,2579,4
2654,1270,2052,4
2655,637,2410,3
2656,1292,2954,2
2657,3715,369,5
2658,3309,539,4
2659,530,2928,5
2660,3624,2394,3
2661,2069,731,1
2662,2959,897,1
2663,3809,2369,4
2664,2915,2681,3
2665,794,2381,3
2666,3592,15,5
2667,2148,3129,4
2668,2800,1354,1
2669,478,3136,3
2670,1623,2278,3
2671,3370,11,1
2672,940,1657,5
2673,526,1248,5
2674,2382,1661,5
2675,2,1764,5
2676,375,542,4
2677,2341,1530,5
2678,2885,1181,5
2679,3053,2689,4
2680,553,2618,3
2681,2366,2755,2
2682,1526,929,5
2683,1852,1427,2
2684,381,3660,1
2685,1647,2234,2
2686,14,3910,1
2687,504,2062,2
2688,2279,4098,5
2689,2009,2564,2
2690,3156,2804,3
2691,130,2294,2
2692,3815,1626,1
2693,838,572,3
2694,3217,2401,2
2695,2939,1712,1
2696,3929,383,1
2697,2041,1084,5
2698,28,1950,1
2699,2114,2518,3
2700,3235,4170,4
2701,1253,3498,1
2702,261,3315,3
2703,2047,2676,4
2704,1473,3395,2
2705,1448,1204,1
2706,460,774,5
2707,3748,3057,2
2708,301,2314,5
2709,2967,2598,3
2710,3375,1404,3
2711,2335,4173,4
2712,3467,3062,5
2713,3082,3326,3
2714,3779,1404,5
2715,630,3321,3
2716,270,870,5
2717,2640,1084,4
2718,1994,974,2
2719,1629,1226,1
2720,1802,1803,3
2721,2892,2965,5
2722,862,1189,3
2723,3433,3444,3
2724,1281,3935,1
2725,2181,1322,4
2726,3348,2024,1
2727,1800,439,2
2728,1707,165,2
2729,3020,3338,2
2730,2561,3351,2
2731,2361,988,2
2732,576,2530,5
2733,2934,4178,3
2734,2004,3846,5
2735,1308,1327,5
2736,3193,3287,1
2737,3179,28,1
2738,1957,2025,5
2739,2735,194,2
2740,2021,592,4
2741,3276,2490,3
2742,2213,1858,2
2743,2353,113,1
2744,3569,1318,5
2745,1656,1738,1
2746,1580,2062,3
2747,1848,1691,5
2748,2204,3669,4
2749,1391,1395,5
2750,1743,3169,1
2751,1926,3560,2
2752,620,2237,1
