url,Name,Price,Rating,제조회사,등록년월,AMD CPU종류,소켓 구분,코어 수,스레드 수,메모리 규격,내장그래픽,세대 구분,출시일,제조 공정,,기본 클럭,최대 클럭,L2 캐시,L3 캐시,연산 체계,TDP,PPT,PCIe 버전,최대 PCIe 레인수,최대 메모리 크기,메모리 클럭,메모리 채널,GPU 모델명,GPU 코어 속도,SMT(하이퍼스레딩),AMD Ryzen Master,AMD 3D V캐시,패키지 형태,쿨러,시네벤치R23(싱글),시네벤치R23(멀티),적합성평가인증,안전확인인증,인텔 CPU종류,버스 속도,PBP-MTP,인텔 XTU,인텔 딥러닝부스트,StoreMI,VR Ready 프리미엄,SenseMI,인텔 퀵싱크,AMD Ryzen AI,옵테인,유통회사,AMD PRO
//img.danawa.com/prod_img/500000/326/101/img/16101326_1.jpg?shrink=130:130&_v=20220526090716,인텔 코어i5-12세대 12400 (엘더레이크),207540원,4.8,인텔(제조사 웹사이트 바로가기),2022년 01월,,인텔(소켓1700),6코어,12스레드,"DDR5, DDR4",내장그래픽:탑재,,2022 1분기,10nm(인텔7),,2.5GHz,4.4GHz,7.5MB,18MB,64비트,65~117W,,"PCIe5.0, 4.0",16+4레인,128GB,"4800, 3200MHz",2,인텔 UHD 730,1450MHz,○,,,정품,인텔 기본쿨러 포함,1698,12396,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어i5-12세대,DMI4.0 8 GT/s,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/036/123/img/74123036_1.jpg?shrink=130:130&_v=20250113230912,인텔 코어 울트라5 시리즈2 235 (애로우레이크),379650원,5.0,인텔(제조사 웹사이트 바로가기),2025년 01월,,인텔(소켓1851),P6+E8코어,14스레드,DDR5,내장그래픽:탑재,,2024 4분기,TSMC 3nm,,3.4GHz,5.0GHz,26MB,24MB,64비트,,,"PCIe5.0, 4.0",20+4레인,192GB,6400MHz,2,인텔 그래픽스(Xe LPG),"2,000MHz",,,,정품,인텔 기본쿨러 포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어 울트라5(S2),DMI4.0 8 GT/s,65-121W,,○,,,,,,,,
//img.danawa.com/prod_img/500000/723/059/img/69059723_1.jpg?shrink=130:130&_v=20241029141521,인텔 코어 울트라7 시리즈2 265KF (애로우레이크),495990원,5.0,인텔(제조사 웹사이트 바로가기),2024년 10월,,인텔(소켓1851),P8+E12코어,20스레드,DDR5,내장그래픽:미탑재,,2024 4분기,TSMC 3nm,,3.9GHz,5.5GHz,36MB,30MB,64비트,,,"PCIe5.0, 4.0",20+4레인,192GB,6400MHz,2,,,,,,정품,미포함,2309,37278,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어 울트라7(S2),DMI4.0 8 GT/s,125-250W,○,○,,,,,,,,
//img.danawa.com/prod_img/500000/417/140/img/63140417_1.jpg?shrink=130:130&_v=20240816001610,AMD 라이젠9-6세대 9950X (그래니트 릿지),937020원,5.0,AMD(제조사 웹사이트 바로가기),2024년 08월,라이젠9-6세대,AMD(소켓AM5),16코어,32스레드,DDR5,내장그래픽:탑재,6세대(Zen5),2024 3분기,TSMC 4nm,,4.3GHz,5.7GHz,16MB,64MB,64비트,170W,230W,PCIe5.0,28(24)레인,192GB,5600MHz,2,AMD 라데온 그래픽,"2,200MHz",○,○,,정품,미포함,2309,42045,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/856/122/img/74122856_1.jpg?shrink=130:130&_v=20250113230912,인텔 코어 울트라7 시리즈2 265 (애로우레이크),509690원,5.0,인텔(제조사 웹사이트 바로가기),2025년 01월,,인텔(소켓1851),P8+E12코어,20스레드,DDR5,내장그래픽:탑재,,2025 1분기,TSMC 3nm,,2.4GHz,5.3GHz,36MB,30MB,64비트,,,"PCIe5.0, 4.0",20+4레인,192GB,6400MHz,2,인텔 그래픽스(Xe LPG),"1,950MHz",,,,정품,인텔 기본쿨러 포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어 울트라7(S2),DMI4.0 8 GT/s,65-182W,,○,,,,,,,,
//img.danawa.com/prod_img/500000/496/718/img/18718496_1.jpg?shrink=130:130&_v=20240808143145,AMD 라이젠5-5세대 7600 (라파엘),259480원,4.8,AMD(제조사 웹사이트 바로가기),2023년 01월,라이젠5-5세대,AMD(소켓AM5),6코어,12스레드,DDR5,내장그래픽:탑재,5세대(Zen4),2023 1분기,5nm,,3.8GHz,5.1GHz,6MB,32MB,64비트,65W,88W,PCIe5.0,28(24)레인,128GB,5200MHz,2,AMD 라데온 그래픽,"2,200MHz",○,,,멀티팩(정품),Wraith Stealth 포함,1864,14387,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/356/039/img/18039356_1.jpg?shrink=130:130&_v=20240311180312,인텔 코어i7-13세대 13700KF (랩터레이크),854000원,4.8,인텔(제조사 웹사이트 바로가기),2022년 10월,,인텔(소켓1700),P8+E8코어,16+8스레드,"DDR5, DDR4",내장그래픽:미탑재,,2022 4분기,10nm(인텔7),,3.4GHz,5.4GHz,24MB,30MB,64비트,,,"PCIe5.0, 4.0",16+4레인,128GB,"5600, 3200MHz",2,,,○,,,정품,미포함,1978,30354,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어i7-13세대,DMI4.0 8 GT/s,125-253W,○,○,,,,,,,,
//img.danawa.com/prod_img/500000/498/799/img/28799498_1.jpg?shrink=130:130&_v=20240125174356,인텔 코어i7-14세대 14700KF (랩터레이크 리프레시),478500원,4.8,인텔(제조사 웹사이트 바로가기),2023년 10월,,인텔(소켓1700),P8+E12코어,16+12스레드,"DDR5, DDR4",내장그래픽:미탑재,,2023 4분기,10nm(인텔7),,3.4GHz,5.6GHz,28MB,33MB,64비트,,,"PCIe5.0, 4.0",16+4레인,192GB,"5600, 3200MHz",2,,,○,,,정품,미포함,2145,35218,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어i7-14세대,DMI4.0 8 GT/s,125-253W,○,○,,,,○,,,,
//img.danawa.com/prod_img/500000/631/718/img/18718631_1.jpg?shrink=130:130&_v=20240808140352,AMD 라이젠9-5세대 7900 (라파엘),519900원,4.9,AMD(제조사 웹사이트 바로가기),2023년 01월,라이젠9-5세대,AMD(소켓AM5),12코어,24스레드,DDR5,내장그래픽:탑재,5세대(Zen4),2023 1분기,5nm,,3.7GHz,5.4GHz,12MB,64MB,64비트,65W,88W,PCIe5.0,28(24)레인,128GB,5200MHz,2,AMD 라데온 그래픽,"2,200MHz",○,,,멀티팩(정품),Wraith PRISM 포함,1969,24527,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/937/122/img/74122937_1.jpg?shrink=130:130&_v=20250113230912,인텔 코어 울트라7 시리즈2 265F (애로우레이크),488930원,5.0,인텔(제조사 웹사이트 바로가기),2025년 01월,,인텔(소켓1851),P8+E12코어,20스레드,DDR5,내장그래픽:미탑재,,2025 1분기,TSMC 3nm,,2.4GHz,5.3GHz,36MB,30MB,64비트,,,"PCIe5.0, 4.0",20+4레인,192GB,6400MHz,2,,,,,,정품,인텔 기본쿨러 포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어 울트라7(S2),DMI4.0 8 GT/s,65-182W,,○,,,,,,,,
//img.danawa.com/prod_img/500000/166/059/img/7059166_1.jpg?shrink=130:130&_v=20200429104016,인텔 코어i5-9세대 9400F (커피레이크-R),79930원,4.7,인텔(제조사 웹사이트 바로가기),2019년 01월,,인텔(소켓1151v2),6코어,6스레드,DDR4,내장그래픽:미탑재,,2019 1분기,14nm,,2.9GHz,4.1GHz,,9MB,64비트,65W,,,16레인,64GB,2666MHz,2,,,,,,정품,인텔 기본쿨러 포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,인텔(코어i5-9세대),DMI3.0 8 GT/s,,,,,,,,,○,공인 대리점,
//img.danawa.com/prod_img/500000/753/059/img/69059753_1.jpg?shrink=130:130&_v=20241029141604,인텔 코어 울트라5 시리즈2 245K (애로우레이크),418480원,5.0,인텔(제조사 웹사이트 바로가기),2024년 10월,,인텔(소켓1851),P6+E8코어,14스레드,DDR5,내장그래픽:탑재,,2024 4분기,TSMC 3nm,,4.2GHz,5.2GHz,26MB,24MB,64비트,,,"PCIe5.0, 4.0",20+4레인,192GB,6400MHz,2,인텔 그래픽스(Xe LPG),,,,,정품,미포함,2114,24935,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어 울트라5(S2),DMI4.0 8 GT/s,125-159W,○,○,,,,,,,,
//img.danawa.com/prod_img/500000/084/123/img/74123084_1.jpg?shrink=130:130&_v=20250227134842,인텔 코어 울트라5 시리즈2 225 (애로우레이크),353680원,5.0,인텔(제조사 웹사이트 바로가기),2025년 01월,,인텔(소켓1851),P6+E4코어,10스레드,DDR5,내장그래픽:탑재,,2025 1분기,TSMC 3nm,,3.3GHz,4.9GHz,22MB,20MB,64비트,,,"PCIe5.0, 4.0",20+4레인,192GB,6400MHz,2,인텔 그래픽스(Xe LPG),"1,800MHz",,,,정품,인텔 기본쿨러 포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어 울트라5(S2),DMI4.0 8 GT/s,65-121W,,○,,,,,,,,
//img.danawa.com/prod_img/500000/791/740/img/16740791_1.jpg?shrink=130:130&_v=20240311180602,AMD 라이젠5-4세대 5500 (세잔),134500원,4.6,AMD(제조사 웹사이트 바로가기),2022년 04월,라이젠5-4세대,AMD(소켓AM4),6코어,12스레드,DDR4,내장그래픽:미탑재,4세대(Zen3),2022 2분기,7nm,,3.6GHz,4.2GHz,3MB,16MB,64비트,65W,,PCIe3.0,,,3200MHz,2,,,○,○,,정품,Wraith Stealth 포함,2000,8046,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,○,○,,,,,,
//img.danawa.com/prod_img/500000/438/401/img/12401438_1.jpg?shrink=130:130&_v=20221102171731,AMD 라이젠3-2세대 3200G (피카소),82050원,4.8,AMD(제조사 웹사이트 바로가기),2019년 07월,라이젠3-2세대,AMD(소켓AM4),4코어,4스레드,DDR4,내장그래픽:탑재,2세대(Zen+),2019 3분기,12nm,,3.6GHz,4GHz,2MB,4MB,64비트,65W,,PCIe3.0,8레인,,2933MHz,2,AMD 라데온 Vega 8,1250MHz,,,,멀티팩(정품),Wraith Stealth 포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,○,,,,,
//img.danawa.com/prod_img/500000/759/927/img/14927759_1.jpg?shrink=130:130&_v=20231130175504,AMD 라이젠7-4세대 5700G (세잔),263000원,4.8,AMD(제조사 웹사이트 바로가기),2021년 08월,라이젠7-4세대,AMD(소켓AM4),8코어,16스레드,DDR4,내장그래픽:탑재,4세대(Zen3),2021 3분기,7nm,,3.8GHz,4.6GHz,4MB,16MB,64비트,65W,,PCIe3.0,,,3200MHz,2,AMD 라데온 그래픽 8,"2,000MHz",○,○,,멀티팩(정품),Wraith Stealth 포함,1507,13898,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,○,,,,,
//img.danawa.com/prod_img/500000/186/836/img/12836186_1.jpg?shrink=130:130&_v=20231130175453,AMD 라이젠7-4세대 5800X (버미어),446260원,4.8,AMD(제조사 웹사이트 바로가기),2020년 11월,라이젠7-4세대,AMD(소켓AM4),8코어,16스레드,DDR4,내장그래픽:미탑재,4세대(Zen3),2020 4분기,7nm,,3.8GHz,4.7GHz,4MB,32MB,64비트,105W,,PCIe4.0,24(20)레인,,3200MHz,,,,○,○,,멀티팩(정품),미포함,1593,15416,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,○,○,,,,,,
//img.danawa.com/prod_img/500000/939/619/img/13619939_1.jpg?shrink=130:130&_v=20211206094154,인텔 코어i5-11세대 11600K (로켓레이크S),220310원,4.7,인텔(제조사 웹사이트 바로가기),2021년 03월,,인텔(소켓1200),6코어,12스레드,DDR4,내장그래픽:탑재,,2021 1분기,14nm,,3.9GHz,4.9GHz,,12MB,64비트,125W,,PCIe4.0,20레인,,3200MHz,2,인텔 UHD 750,,○,,,정품,미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어i5-11세대,,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/619/757/img/27757619_1.jpg?shrink=130:130&_v=20240808143017,AMD 라이젠5-5세대 7600X (라파엘),276000원,5.0,AMD(제조사 웹사이트 바로가기),2022년 09월,라이젠5-5세대,AMD(소켓AM5),6코어,12스레드,DDR5,내장그래픽:탑재,5세대(Zen4),2022 3분기,5nm,,4.7GHz,5.3GHz,6MB,32MB,64비트,105W,142W,PCIe5.0,28(24)레인,128GB,5200MHz,2,AMD 라데온 그래픽,"2,200MHz",○,,,멀티팩(정품),미포함,1961,15215,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/895/038/img/32038895_1.jpg?shrink=130:130&_v=20240125174835,인텔 코어i3-14세대 14100F (랩터레이크 리프레시),119230원,5.0,인텔(제조사 웹사이트 바로가기),2024년 01월,,인텔(소켓1700),P4코어,8스레드,"DDR5, DDR4",내장그래픽:미탑재,,2024 1분기,10nm(인텔7),,3.5GHz,4.7GHz,5MB,12MB,64비트,,,"PCIe5.0, 4.0",16+4레인,192GB,"4800, 3200MHz",2,,,○,,,정품,인텔 기본쿨러 포함,1724,9348,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어i3-14세대,DMI4.0 8 GT/s,58-110W,,○,,,,,,,,
//img.danawa.com/prod_img/500000/256/038/img/32038256_1.jpg?shrink=130:130&_v=20240213164638,인텔 코어i5-14세대 14500 (랩터레이크 리프레시),364310원,4.9,인텔(제조사 웹사이트 바로가기),2024년 01월,,인텔(소켓1700),P6+E8코어,12+8스레드,"DDR5, DDR4",내장그래픽:탑재,,2024 1분기,10nm(인텔7),,2.6GHz,5.0GHz,11.5MB,24MB,64비트,,,"PCIe5.0, 4.0",16+4레인,192GB,"4800, 3200MHz",2,인텔 UHD 770,"1,550MHz",○,,,정품,인텔 기본쿨러 포함,1934,22045,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어i5-14세대,DMI4.0 8 GT/s,65-154W,,○,,,,○,,,,
//img.danawa.com/prod_img/500000/771/059/img/69059771_1.jpg?shrink=130:130&_v=20241029141600,인텔 코어 울트라5 시리즈2 245KF (애로우레이크),388490원,5.0,인텔(제조사 웹사이트 바로가기),2024년 10월,,인텔(소켓1851),P6+E8코어,14스레드,DDR5,내장그래픽:미탑재,,2024 4분기,TSMC 3nm,,4.2GHz,5.2GHz,26MB,24MB,64비트,,,"PCIe5.0, 4.0",20+4레인,192GB,6400MHz,2,,,,,,정품,미포함,2123,25589,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어 울트라5(S2),DMI4.0 8 GT/s,125-159W,○,○,,,,,,,,
//img.danawa.com/prod_img/500000/559/122/img/74122559_1.jpg?shrink=130:130&_v=20250113230912,인텔 코어 울트라9 시리즈2 285 (애로우레이크),881060원,N/A,인텔(제조사 웹사이트 바로가기),2025년 01월,,인텔(소켓1851),P8+E16코어,24스레드,DDR5,내장그래픽:탑재,,2025 1분기,TSMC 3nm,,2.5GHz,5.6GHz,40MB,36MB,64비트,,,"PCIe5.0, 4.0",20+4레인,192GB,6400MHz,2,인텔 그래픽스(Xe LPG),"2,000MHz",,,,정품,인텔 기본쿨러 포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어 울트라9(S2),DMI4.0 8 GT/s,65-182W,,○,,,,,,,,
//img.danawa.com/prod_img/500000/674/740/img/16740674_1.jpg?shrink=130:130&_v=20220919102027,AMD 라이젠5-3세대 4500 (르누아르-X),103770원,4.5,AMD(제조사 웹사이트 바로가기),2022년 04월,라이젠5-3세대,AMD(소켓AM4),6코어,12스레드,DDR4,내장그래픽:미탑재,3세대(Zen2),2022 2분기,7nm,,3.6GHz,4.1GHz,3MB,8MB,64비트,65W,,PCIe3.0,,,3200MHz,2,,,○,○,,멀티팩(정품),Wraith Stealth 포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,○,○,,,,,,
//img.danawa.com/prod_img/500000/809/140/img/16140809_1.jpg?shrink=130:130&_v=20240404144356,인텔 코어i7-12세대 12700 (엘더레이크),412280원,4.8,인텔(제조사 웹사이트 바로가기),2022년 01월,,인텔(소켓1700),P8+E4코어,16+4스레드,"DDR5, DDR4",내장그래픽:탑재,,2022 1분기,10nm(인텔7),,2.1GHz,4.9GHz,12MB,25MB,64비트,65~180W,,"PCIe5.0, 4.0",16+4레인,128GB,"4800, 3200MHz",2,인텔 UHD 770,"1,500MHz",○,,,정품,인텔 기본쿨러 포함,1884,19799,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어i7-12세대,DMI4.0 8 GT/s,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/397/640/img/18640397_1.jpg?shrink=130:130&_v=20240311175909,인텔 코어i7-13세대 13700 (랩터레이크),483680원,4.8,인텔(제조사 웹사이트 바로가기),2023년 01월,,인텔(소켓1700),P8+E8코어,16+8스레드,"DDR5, DDR4",내장그래픽:탑재,,2023 1분기,10nm(인텔7),,2.1GHz,5.2GHz,24MB,30MB,64비트,,,"PCIe5.0, 4.0",16+4레인,128GB,"5600, 3200MHz",2,인텔 UHD 770,"1,600MHz",○,,,정품,인텔 기본쿨러 포함,2002,29579,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어i7-13세대,DMI4.0 8 GT/s,65-219W,○,○,,,,○,,,,
//img.danawa.com/prod_img/500000/083/101/img/16101083_1.jpg?shrink=130:130&_v=20220526090928,인텔 코어i3-12세대 12100 (엘더레이크),157590원,4.8,인텔(제조사 웹사이트 바로가기),2022년 01월,,인텔(소켓1700),4코어,8스레드,"DDR5, DDR4",내장그래픽:탑재,,2022 1분기,10nm(인텔7),,3.3GHz,4.3GHz,5MB,12MB,64비트,60~89W,,"PCIe5.0, 4.0",16+4레인,128GB,"4800, 3200MHz",2,인텔 UHD 730,1400MHz,○,,,정품,인텔 기본쿨러 포함,1666,8376,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어i3-12세대,DMI4.0 8 GT/s,,,○,,,,,,○,,
//img.danawa.com/prod_img/500000/263/594/img/15594263_1.jpg?shrink=130:130&_v=20220111133249,인텔 코어i5-12세대 12600K (엘더레이크),267390원,4.8,인텔(제조사 웹사이트 바로가기),2021년 11월,,인텔(소켓1700),P6+E4코어,12+4스레드,"DDR5, DDR4",내장그래픽:탑재,,2021 4분기,10nm(인텔7),,3.7GHz,4.9GHz,9.5MB,20MB,64비트,125~150W,,"PCIe5.0, 4.0",16+4레인,128GB,"4800, 3200MHz",,인텔 UHD 770,"1,450MHz",○,,,정품,미포함,1936,17438,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어i5-12세대,DMI4.0 8 GT/s,,,,,,,,,○,,
//img.danawa.com/prod_img/500000/973/489/img/11489973_1.jpg?shrink=130:130&_v=20200611150507,인텔 코어i5-10세대 10400F (코멧레이크S),131310원,4.8,인텔(제조사 웹사이트 바로가기),2020년 06월,,인텔(소켓1200),6코어,12스레드,DDR4,내장그래픽:미탑재,,2020 2분기,14nm,,2.9GHz,4.3GHz,,12MB,64비트,65W,,PCIe3.0,16레인,128GB,2666MHz,2,,,○,,,정품,인텔 기본쿨러 포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어i5-10세대,DMI3.0 8 GT/s,,,,,,,,,○,,
//img.danawa.com/prod_img/500000/638/594/img/15594638_1.jpg?shrink=130:130&_v=20220111160408,인텔 코어i7-12세대 12700K (엘더레이크),428560원,4.8,인텔(제조사 웹사이트 바로가기),2021년 11월,,인텔(소켓1700),P8+E4코어,16+4스레드,"DDR5, DDR4",내장그래픽:탑재,,2021 4분기,10nm(인텔7),,3.6GHz,5.0GHz,12MB,25MB,64비트,125~190W,,"PCIe5.0, 4.0",16+4레인,128GB,"4800, 3200MHz",2,인텔 UHD 770,"1,500MHz",○,,,정품,미포함,1960,22788,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어i7-12세대,DMI4.0 8 GT/s,,,,,,,,,○,,
//img.danawa.com/prod_img/500000/423/895/img/40895423_1.jpg?shrink=130:130&_v=20240328142833,인텔 코어i9-14세대 14900KS (랩터레이크 리프레시),1058900원,4.7,인텔(제조사 웹사이트 바로가기),2024년 03월,,인텔(소켓1700),P8+E16코어,16+16스레드,"DDR5, DDR4",내장그래픽:탑재,,2024 1분기,10nm(인텔7),,3.2GHz,6.2GHz,32MB,36MB,64비트,,,"PCIe5.0, 4.0",16+4레인,192GB,"5600, 3200MHz",2,인텔 UHD 770,"1,650MHz",○,,,정품,미포함,2305,40392,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,코어i9-14세대,DMI4.0 8 GT/s,150-410W,○,○,,,,○,,,,
//img.danawa.com/prod_img/500000/092/861/img/10861092_1.jpg?shrink=130:130&_v=20201218162147,AMD 라이젠5-3세대 3600 (마티스),194990원,4.8,AMD(제조사 웹사이트 바로가기),2019년 07월,라이젠5-3세대,AMD(소켓AM4),6코어,12스레드,DDR4,내장그래픽:미탑재,3세대(Zen2),2019 3분기,7nm,,3.6GHz,4.2GHz,3MB,32MB,64비트,65W,,PCIe4.0,16레인,,3200MHz,2,,,○,,,멀티팩(정품),Wraith Stealth 포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,○,,○,,,,,
//img.danawa.com/prod_img/500000/140/945/img/27945140_1.jpg?shrink=130:130&_v=20240808141610,AMD 라이젠7-5세대 7700X (라파엘),420000원,5.0,AMD(제조사 웹사이트 바로가기),2022년 09월,라이젠7-5세대,AMD(소켓AM5),8코어,16스레드,DDR5,내장그래픽:탑재,5세대(Zen4),2022 3분기,5nm,,4.5GHz,5.4GHz,8MB,32MB,64비트,105W,142W,PCIe5.0,28(24)레인,128GB,5200MHz,2,AMD 라데온 그래픽,"2,200MHz",○,,,멀티팩(정품),미포함,2018,20059,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/629/421/img/9421629_1.jpg?shrink=130:130&_v=20220216155835,AMD 라이젠7-3세대 3700X (마티스),405000원,4.8,AMD(제조사 웹사이트 바로가기),2019년 09월,라이젠7-3세대,AMD(소켓AM4),8코어,16스레드,DDR4,내장그래픽:미탑재,3세대(Zen2),2019 3분기,7nm,,3.6GHz,4.4GHz,4MB,32MB,64비트,65W,,PCIe4.0,16레인,,3200MHz,2,,,○,,,멀티팩(정품),Wraith PRISM 포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,○,,○,,,,,
//img.danawa.com/prod_img/500000/425/837/img/12837425_1.jpg?shrink=130:130&_v=20220801164447,AMD 라이젠9-4세대 5900X (버미어),620000원,4.8,AMD(제조사 웹사이트 바로가기),2020년 11월,라이젠9-4세대,AMD(소켓AM4),12코어,24스레드,DDR4,내장그래픽:미탑재,4세대(Zen3),2020 4분기,7nm,,3.7GHz,4.8GHz,6MB,64MB,64비트,105W,,PCIe4.0,24(20)레인,,3200MHz,,,,○,○,,멀티팩(정품),미포함,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,○,○,,,,,,
