url,Name,Price,Rating,제조회사,등록년월,사용 장치,제품 분류,메모리 규격,메모리 용량,동작클럭(대역폭),램타이밍,동작전압,램개수,온다이ECC,,히트싱크,높이,적합성평가인증,안전확인인증,두께,LED 라이트,XMP3.0,EXPO,방열판 색상,LED색상,AURA SYNC,MYSTIC LIGHT,RGB FUSION,CORSAIR iCUE,POLYCHROME,XPG RGB,온도센서,클럭드라이버,XMP,RGB SYNC,ECC,REG,유통회사,RAZER CHROMA,TT RGB PLUS,T-FORCE BLITZ,G.SKILL Lighting
//img.danawa.com/prod_img/500000/735/546/img/20546735_1.jpg?shrink=130:130&_v=20230614173303,TeamGroup T-CREATE DDR5-6000 CL34 EXPERT 화이트 패키지 서린,330000원,5.0,TeamGroup(제조사 웹사이트 바로가기),2023년 06월,데스크탑용,DDR5,DIMM(UDIMM),64GB,6000MHz (PC5-48000),CL34-44-44-84,1.30V,2개,○,,방열판,32mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,7mm,,,○,화이트,,,,,,,,,,○,,,,,,,,
//img.danawa.com/prod_img/500000/224/989/img/37989224_1.jpg?shrink=130:130&_v=20240228112404,ESSENCORE KLEVV DDR5-7200 CL34 CRAS V RGB White 패키지 서린,261900원,5.0,ESSENCORE(제조사 웹사이트 바로가기),2024년 02월,데스크탑용,DDR5,DIMM(UDIMM),48GB,7200MHz (PC5-57600),CL34-44-44-84,1.40V,2개,○,,방열판,44mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,8mm,○,○,,화이트,RGB,○,○,○,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/859/390/img/19390859_1.jpg?shrink=130:130&_v=20230316130644,PATRIOT DDR5-5600 CL46 SIGNATURE,122990원,4.7,PATRIOT(제조사 웹사이트 바로가기),2023년 03월,데스크탑용,DDR5,DIMM(UDIMM),16GB,5600MHz (PC5-44800),CL46-46-46-90,1.10V,1개,○,,미포함,32mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,2mm,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/197/107/img/58107197_1.jpg?shrink=130:130&_v=20250410095135,ESSENCORE KLEVV DDR5-5600 CL30 FIT V,68000원,5.0,ESSENCORE(제조사 웹사이트 바로가기),2024년 06월,데스크탑용,DDR5,DIMM(UDIMM),16GB,5600MHz (PC5-44800),CL30-36-36-88,1.25V,1개,○,,방열판,33.21mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,6.2mm,,○,○,화이트,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/956/787/img/68787956_1.jpg?shrink=130:130&_v=20250107094039,ADATA DDR5-6000 CL30 LANCER BLADE 화이트 패키지 서린,334990원,5.0,ADATA(제조사 웹사이트 바로가기),2024년 10월,데스크탑용,DDR5,DIMM(UDIMM),64GB,6000MHz (PC5-48000),CL30-40-40,1.35V,2개,○,,방열판,33.8mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,7.8mm,,○,○,화이트,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/426/341/img/30341426_1.jpg?shrink=130:130&_v=20231206173257,PATRIOT DDR5-6400 CL32 VIPER VENOM 패키지,288130원,N/A,PATRIOT(제조사 웹사이트 바로가기),2023년 12월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6400MHz (PC5-51200),CL32-40-40-84,1.40V,2개,○,,방열판,43mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,7mm,,○,,블랙,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/479/044/img/11044479_1.jpg?shrink=130:130&_v=20200821131608,G.SKILL DDR4-3600 CL18 TRIDENT Z NEO 패키지,431000원,4.5,G.SKILL(제조사 웹사이트 바로가기),2020년 04월,데스크탑용,DDR4,DIMM(UDIMM),128GB,3600MHz (PC4-28800),CL18-22-22-42,1.35V,4개,,,방열판,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,,실버/그레이,RGB,○,○,○,,○,,,,○,,,,,,,,
//img.danawa.com/prod_img/500000/538/666/img/58666538_1.jpg?shrink=130:130&_v=20240628165557,G.SKILL DDR5-7200 CL36 TRIDENT Z5 ROYAL 실버 패키지,358990원,N/A,G.SKILL(제조사 웹사이트 바로가기),2024년 06월,데스크탑용,DDR5,DIMM(UDIMM),48GB,7200MHz (PC5-57600),CL36-46-46-115,1.35V,2개,○,,방열판,44mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,○,,실버/그레이,RGB,○,○,○,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/363/847/img/67847363_1.jpg?shrink=130:130&_v=20241004162006,G.SKILL DDR5-6000 CL28 TRIDENT Z5 ROYAL NEO 실버,259000원,5.0,G.SKILL(제조사 웹사이트 바로가기),2024년 09월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6000MHz (PC5-48000),CL28-36-36-96,1.40V,2개,○,,방열판,44mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,○,실버/그레이,RGB,○,○,○,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/874/519/img/4519874_1.jpg?shrink=130:130&_v=20240403152354,삼성전자 DDR4-2400,44890원,4.7,삼성전자,2016년 10월,데스크탑용,DDR4,DIMM(UDIMM),16GB,2400MHz (PC4-19200),,,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/556/268/img/30268556_1.jpg?shrink=130:130&_v=20231201093944,ESSENCORE KLEVV DDR5-7600 CL36 CRAS V RGB 패키지 서린,320000원,N/A,ESSENCORE(제조사 웹사이트 바로가기),2023년 12월,데스크탑용,DDR5,DIMM(UDIMM),48GB,7600MHz (PC5-60800),CL36-46-46-86,1.40V,2개,○,,방열판,44mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,8mm,○,○,○,블랙,RGB,○,○,○,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/204/445/img/11445204_1.jpg?shrink=130:130&_v=20221228173828,PATRIOT DDR4-3200 CL22 SIGNATURE,71780원,4.8,PATRIOT(제조사 웹사이트 바로가기),2020년 06월,데스크탑용,DDR4,DIMM(UDIMM),8GB,3200MHz (PC4-25600),CL22-22-22-52,1.20V,1개,,,미포함,31mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,3mm,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/993/002/img/30002993_1.jpg?shrink=130:130&_v=20231117150844,ESSENCORE KLEVV DDR5-7200 CL34 CRAS V RGB 패키지 서린,261900원,N/A,ESSENCORE(제조사 웹사이트 바로가기),2023년 11월,데스크탑용,DDR5,DIMM(UDIMM),48GB,7200MHz (PC5-57600),CL34-44-44-84,1.40V,2개,○,,방열판,44mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,8mm,○,○,,블랙,RGB,○,○,○,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/092/294/img/10294092_1.jpg?shrink=130:130&_v=20240214101633,마이크론 Crucial DDR4-3200 CL22,84990원,4.8,마이크론(제조사 웹사이트 바로가기),2020년 01월,데스크탑용,DDR4,DIMM(UDIMM),16GB,3200MHz (PC4-25600),CL22,1.20V,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/970/432/img/13432970_1.jpg?shrink=130:130&_v=20220421125931,삼성전자 DDR4-3200 ECC/REG,1100000원,4.8,삼성전자(제조사 웹사이트 바로가기),2021년 02월,서버용,DDR4,RDIMM,32GB,3200MHz (PC4-25600),,,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,○,○,,,,,
//img.danawa.com/prod_img/500000/379/609/img/28609379_1.jpg?shrink=130:130&_v=20240805172158,삼성전자 노트북 DDR5-5600 중고,13000원,4.7,삼성전자(제조사 웹사이트 바로가기),2023년 04월,노트북용,DDR5,SO-DIMM,8GB,5600MHz (PC5-44800),,,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/260/572/img/40572260_1.jpg?shrink=130:130&_v=20240311153307,G.SKILL DDR5-6000 CL30 TRIDENT Z5 NEO RGB J 패키지,399000원,5.0,G.SKILL(제조사 웹사이트 바로가기),2024년 03월,데스크탑용,DDR5,DIMM(UDIMM),64GB,6000MHz (PC5-48000),CL30-40-40-96,1.40V,2개,○,,방열판,44mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,○,블랙,RGB,○,○,○,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/178/787/img/11787178_1.jpg?shrink=130:130&_v=20241022181553,ESSENCORE KLEVV 노트북 DDR4-3200 CL22 파인인포,74890원,4.7,ESSENCORE(제조사 웹사이트 바로가기),2020년 07월,노트북용,DDR4,SO-DIMM,16GB,3200MHz (PC4-25600),CL22-22-22-51,1.20V,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/438/546/img/20546438_1.jpg?shrink=130:130&_v=20230614171504,TeamGroup T-CREATE DDR5-6000 CL30 EXPERT 패키지 서린,158000원,5.0,TeamGroup(제조사 웹사이트 바로가기),2023년 06월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6000MHz (PC5-48000),CL30-36-36-76,1.35V,2개,○,,방열판,32mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,7mm,,,○,블랙,,,,,,,,,,○,,,,,,,,
//img.danawa.com/prod_img/500000/374/137/img/13137374_1.jpg?shrink=130:130&_v=20221025103836,타무즈 노트북 DDR4-3200 CL22,75730원,4.8,타무즈(제조사 웹사이트 바로가기),2021년 01월,노트북용,DDR4,SO-DIMM,32GB,3200MHz (PC4-25600),CL22-22-22-52,1.20V,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/644/894/img/27894644_1.jpg?shrink=130:130&_v=20230830155633,ESSENCORE KLEVV DDR5-6400 CL32 BOLT V 패키지 서린,159990원,5.0,ESSENCORE(제조사 웹사이트 바로가기),2023년 08월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6400MHz (PC5-51200),CL32-38-38-78,1.35V,2개,○,,방열판,34mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,8mm,,○,,블랙,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/284/107/img/58107284_1.jpg?shrink=130:130&_v=20250307153913,ESSENCORE KLEVV DDR5-6000 CL32 FIT V 패키지,141610원,4.9,ESSENCORE(제조사 웹사이트 바로가기),2024년 06월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6000MHz (PC5-48000),CL32-38-38-88,1.35V,2개,○,,방열판,33.21mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,6.2mm,,○,○,화이트,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/351/168/img/6168351_1.jpg?shrink=130:130&_v=20210121144520,GeIL DDR4-2666 CL19 PRISTINE,33800원,4.8,GeIL,2018년 05월,데스크탑용,DDR4,DIMM(UDIMM),16GB,2666MHz (PC4-21300),CL19-19-19-43,1.20V,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,서린씨앤아이,,,,
//img.danawa.com/prod_img/500000/917/787/img/68787917_1.jpg?shrink=130:130&_v=20241021172902,ADATA DDR5-6000 CL30 LANCER BLADE 블랙 패키지 서린,334990원,N/A,ADATA(제조사 웹사이트 바로가기),2024년 10월,데스크탑용,DDR5,DIMM(UDIMM),64GB,6000MHz (PC5-48000),CL30-40-40,1.35V,2개,○,,방열판,33.8mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,7.8mm,,○,○,블랙,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/341/443/img/16443341_1.jpg?shrink=130:130&_v=20231030131033,TeamGroup T-Force DDR5-6000 CL38 Delta RGB 화이트 패키지 서린,304990원,4.8,TeamGroup(제조사 웹사이트 바로가기),2022년 02월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6000MHz (PC5-48000),CL38-38-38-78,1.25V,2개,○,,방열판,46.1mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,7mm,○,○,,화이트,RGB,○,○,○,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/029/135/img/18135029_1.jpg?shrink=130:130&_v=20221027164506,TeamGroup T-Force DDR5-6000 CL30 Delta RGB 화이트 패키지,170000원,4.6,TeamGroup(제조사 웹사이트 바로가기),2022년 10월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6000MHz (PC5-48000),CL30-36-36-76,1.35V,2개,○,,방열판,46.1mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,7mm,○,○,,화이트,RGB,○,○,○,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/290/151/img/80151290_1.jpg?shrink=130:130&_v=20250414104142,G.SKILL DDR5-6000 CL26 TRIDENT Z5 NEO RGB H 패키지,692130원,N/A,G.SKILL(제조사 웹사이트 바로가기),2025년 04월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6000MHz (PC5-48000),CL26-36-36-96,1.45V,2개,○,,방열판,44mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,○,블랙,RGB,○,○,○,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/290/137/img/13137290_1.jpg?shrink=130:130&_v=20211028143433,타무즈 DDR4-3200 CL22,72400원,4.7,타무즈(제조사 웹사이트 바로가기),2021년 01월,데스크탑용,DDR4,DIMM(UDIMM),16GB,3200MHz (PC4-25600),CL22-22-22-52,1.20V,1개,,,미포함,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/945/034/img/16034945_1.jpg?shrink=130:130&_v=20231030125931,TeamGroup T-Force DDR5-6000 CL38 Delta RGB 패키지 서린,305000원,5.0,TeamGroup(제조사 웹사이트 바로가기),2021년 12월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6000MHz (PC5-48000),CL38-38-38-78,1.25V,2개,○,,방열판,46.1mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,7mm,○,○,,블랙,RGB,○,○,○,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/413/768/img/18768413_1.jpg?shrink=130:130&_v=20230116152415,TeamGroup DDR5-5600 CL46 Elite Plus 블랙 서린,65990원,4.8,TeamGroup(제조사 웹사이트 바로가기),2023년 01월,데스크탑용,DDR5,DIMM(UDIMM),16GB,5600MHz (PC5-44800),CL46-46-46-90,1.10V,1개,○,,방열판,31.25mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,6.6mm,,,,블랙,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/848/806/img/28806848_1.jpg?shrink=130:130&_v=20240816152006,TeamGroup T-CREATE 노트북 DDR5-5600 CL46-45-45 CLASSIC 서린,124730원,4.8,TeamGroup(제조사 웹사이트 바로가기),2023년 10월,노트북용,DDR5,SO-DIMM,32GB,5600MHz (PC5-44800),CL46-45-45-90,1.10V,1개,○,,방열판,30mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,블랙,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/067/788/img/68788067_1.jpg?shrink=130:130&_v=20241021173013,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린,340990원,5.0,ADATA(제조사 웹사이트 바로가기),2024년 10월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6000MHz (PC5-48000),CL30-40-40,1.35V,2개,○,,방열판,40mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,7.86mm,○,○,○,블랙,RGB,○,○,○,,○,○,,,,,,,,,,,
//img.danawa.com/prod_img/500000/092/017/img/79017092_1.jpg?shrink=130:130&_v=20250402153156,ESSENCORE KLEVV DDR5-6400 CL32 CRAS V RGB WHITE AMD 패키지 서린,198000원,N/A,ESSENCORE(제조사 웹사이트 바로가기),2025년 04월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6400MHz (PC5-51200),CL32-38-38-78,1.35V,2개,○,,방열판,44mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,8mm,○,○,,화이트,RGB,○,○,○,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/371/829/img/59829371_1.jpg?shrink=130:130&_v=20240710140358,CORSAIR DDR5-6000 CL30 VENGEANCE RGB 패키지,367620원,5.0,CORSAIR(제조사 웹사이트 바로가기),2024년 07월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6000MHz (PC5-48000),CL30-36-36-76,1.40V,2개,,,방열판,56mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,8mm,○,○,○,블랙,RGB,○,○,○,○,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/684/546/img/20546684_1.jpg?shrink=130:130&_v=20230614173001,TeamGroup T-CREATE DDR5-6000 CL30 EXPERT 화이트 패키지 서린,158000원,4.8,TeamGroup(제조사 웹사이트 바로가기),2023년 06월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6000MHz (PC5-48000),CL30-36-36-76,1.35V,2개,○,,방열판,32mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,7mm,,,○,화이트,,,,,,,,,,○,,,,,,,,
//img.danawa.com/prod_img/500000/977/443/img/28443977_1.jpg?shrink=130:130&_v=20230922124106,CORSAIR DDR5-6000 CL30 Dominator Titanium BLACK 패키지,479990원,5.0,CORSAIR(제조사 웹사이트 바로가기),2023년 09월,데스크탑용,DDR5,DIMM(UDIMM),64GB,6000MHz (PC5-48000),CL30-36-36-76,1.40V,2개,○,,방열판,57.3mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,7mm,○,○,,블랙,RGB,○,○,○,○,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/039/101/img/54101039_1.jpg?shrink=130:130&_v=20240603132628,TeamGroup T-Force DDR5-8000 CL38 XTREEM ARGB 패키지 서린,475000원,N/A,TeamGroup(제조사 웹사이트 바로가기),2024년 05월,데스크탑용,DDR5,DIMM(UDIMM),48GB,8000MHz (PC5-64000),CL38-49-49-84,1.40V,2개,○,,방열판,48.5mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,8.2mm,○,○,,블랙,RGB,○,○,○,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/547/019/img/10019547_1.jpg?shrink=130:130&_v=20200821131934,G.SKILL DDR4-3200 CL16 TRIDENT Z RGB 패키지,215670원,4.7,G.SKILL(제조사 웹사이트 바로가기),2019년 11월,데스크탑용,DDR4,DIMM(UDIMM),32GB,3200MHz (PC4-25600),CL16-18-18-38,1.35V,2개,,,방열판,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,,블랙,RGB,○,○,○,,○,,,,○,,,,,,,,
//img.danawa.com/prod_img/500000/616/000/img/79000616_1.jpg?shrink=130:130&_v=20250402150329,ESSENCORE KLEVV DDR5-6400 CL32 BOLT V AMD 패키지 서린,160000원,N/A,ESSENCORE(제조사 웹사이트 바로가기),2025년 04월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6400MHz (PC5-51200),CL32-38-38-78,1.35V,2개,○,,방열판,34mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,8mm,,○,,블랙,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/604/692/img/68692604_1.jpg?shrink=130:130&_v=20250421170425,OLOy DDR5-6000 CL28 BLADE RGB MPOWER SILVER 패키지 올로코리아,202000원,N/A,OLOy(제조사 웹사이트 바로가기),2024년 10월,데스크탑용,DDR5,DIMM(UDIMM),32GB,6000MHz (PC5-48000),CL28-35-35-76,1.45V,2개,○,,방열판,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,,실버/그레이,RGB,○,○,○,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/144/500/img/30500144_1.jpg?shrink=130:130&_v=20231213095920,PATRIOT DDR5-6200 CL42 VIPER Elite 5 RGB 패키지,282070원,5.0,PATRIOT(제조사 웹사이트 바로가기),2023년 12월,데스크탑용,DDR5,DIMM(UDIMM),64GB,6200MHz (PC5-49600),CL42-46-46-86,1.35V,2개,○,,방열판,44mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,6mm,○,○,○,화이트,RGB,○,○,○,,○,,,,,,,,,○,,,
//img.danawa.com/prod_img/500000/924/134/img/18134924_1.jpg?shrink=130:130&_v=20221214075624,TeamGroup T-Force DDR5-5600 CL36 Delta RGB 화이트 패키지 서린,299990원,5.0,TeamGroup(제조사 웹사이트 바로가기),2022년 10월,데스크탑용,DDR5,DIMM(UDIMM),32GB,5600MHz (PC5-44800),CL36-36-36-76,1.20V,2개,○,,방열판,46.1mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,7mm,○,○,,화이트,RGB,○,○,○,,○,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/543/767/img/18767543_1.jpg?shrink=130:130&_v=20230116145132,TeamGroup DDR5-4800 CL40 Elite Plus 블랙 서린,123990원,4.7,TeamGroup(제조사 웹사이트 바로가기),2023년 01월,데스크탑용,DDR5,DIMM(UDIMM),32GB,4800MHz (PC5-38400),CL40-40-40-77,1.10V,1개,○,,방열판,31.25mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,6.6mm,,,,블랙,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/690/376/img/64376690_1.jpg?shrink=130:130&_v=20240828125731,ESSENCORE KLEVV DDR5-7200 CL34 CRAS V RGB ROG 패키지 서린,200000원,N/A,ESSENCORE(제조사 웹사이트 바로가기),2024년 08월,데스크탑용,DDR5,DIMM(UDIMM),32GB,7200MHz (PC5-57600),CL34-44-44-84,1.40V,2개,○,,방열판,44mm,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,8mm,○,○,○,실버/그레이,RGB,○,○,○,,○,,,,,,,,,,,,
