url,Name,Price,Rating,제조회사,등록년월,제품분류,폼팩터,인터페이스,프로토콜,용량,메모리 타입,낸드 구조,RAM 탑재,RAM 타입,컨트롤러,순차읽기,순차쓰기,읽기IOPS,쓰기IOPS,TRIM,GC,SLC캐싱,S.M.A.R.T,DEVSLP,,AES 암호화,전용 S/W,MTBF,TBW,게임기 호환,5년,제한보증,NVMe 방열판,가로,세로,두께,무게,적합성평가인증,안전확인인증,ECC,HMB,마이그레이션,관리기능,3년,데이터 복구 3년,유통회사,RGB/LED,NVMe 방열판 타입,상세분류,크기 변환,M.2 (2230),M.2 (2242),M.2 (2260),M.2 (2280),용도 구분,보관(장착) 개수,공정,블랙,제품재질,2.5형(6.4cm),데이터 복구 1년,RGB컨트롤,인터페이스 변환,전원공급,3.5형(8.9cm),충격보호,옐로우,그린,블루,퍼플,화이트,그레이,보조전원,지원 두께,Mini SATA(mSATA),잠금장치,컨버터 연결지원,방수,실버,7년,UASP 지원,1년,M.2 (22110),기타,PLP,1.8형(4.6cm),2년,레드,10년,맥북 업그레이드용,오렌지
//img.danawa.com/prod_img/500000/820/232/img/12232820_1.jpg?shrink=130:130&_v=20240626163625,Seagate IronWolf 125 SSD,1190000원,5.0,Seagate(제조사 웹사이트 바로가기),2020년 09월,내장형SSD,6.4cm(2.5형),SATA3 (6Gb/s),,4TB,TLC(기타),3D낸드,DRAM 탑재,DDR3 256MB,파이슨,560MB/s,540MB/s,95K,90K,○,○,○,○,,,,○,180만시간,"5,600TB",,○,○,,100.35mm,70.1mm,7.1mm,50g,R-R-STX-STA022인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,○,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/645/981/img/7981645_1.jpg?shrink=130:130&_v=20200421175007,한창코퍼레이션 Cloud SSD,74720원,4.8,한창코퍼레이션(제조사 웹사이트 바로가기),2019년 05월,내장형SSD,6.4cm(2.5형),SATA3 (6Gb/s),,1TB,TLC(기타),3D낸드,,,실리콘모션 SM2258XT,560MB/s,최대 516MB/sMB/s,,,○,,○,○,,,,,,,,,,,100mm,70mm,7mm,45.5g,R-R-HCa-CLOUD-SSD1TB인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/118/486/img/13486118_1.jpg?shrink=130:130&_v=20231109105257,삼성전자 PM9A1 M.2 NVMe 벌크,262900원,4.8,삼성전자(제조사 웹사이트 바로가기),2021년 03월,내장형SSD,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe 1.3,1TB,TLC(토글),3D낸드,DRAM 탑재,DDR4 1GB,삼성 Elpis,"7,000MB/s","5,100MB/s","1,000K",850K,○,,○,○,,,○,,150만시간,600TB,PS5 호환,,,방열판 미포함,80mm,22mm,2.38mm,9g,R-R-SEC-MZ-VL21T00인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/788/136/img/7136788_1.jpg?shrink=130:130&_v=20220830162012,삼성전자 970 EVO Plus M.2 NVMe,228640원,4.8,삼성전자,2019년 01월,내장형SSD,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe 1.3,1TB,TLC(토글),3D낸드,DRAM 탑재,DDR4 1GB,삼성 Phoenix,"3,500MB/s","3,300MB/s",600K,550K,○,○,,○,○,,○,○,150만시간,600TB,,○,○,방열판 미포함,80.15mm,22.15mm,2.38mm,최대 8g,R-REM-SEC-MZ-V7S1T0인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,○,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/962/612/img/30612962_1.jpg?shrink=130:130&_v=20240104172641,삼성전자 990 PRO 히트싱크 M.2 NVMe,555230원,4.8,삼성전자(제조사 웹사이트 바로가기),2023년 12월,내장형SSD,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe 2.0,4TB,TLC(토글),3D낸드,DRAM 탑재,DDR4 4GB,삼성 Pascal,"7,450MB/s","6,900MB/s","1,600K","1,550K",○,○,○,○,○,,○,○,150만시간,"2,400TB",PS5 호환,○,○,방열판 포함,80mm,24.3mm,8.2mm,28g,R-R-SEC-MZ-V9P2T0인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,○,○,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/130/176/img/62176130_1.jpg?shrink=130:130&_v=20240731154952,Western Digital WD Blue SN5000 M.2 NVMe,398450원,5.0,Western Digital(제조사 웹사이트 바로가기),2024년 07월,내장형SSD,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe 1.4,4TB,QLC,3D낸드,,,WD,"5,500MB/s","5,000MB/s",690K,900K,○,,○,○,,,,○,175만시간,"1,200TB",PS5 호환,○,○,방열판 미포함,80mm,22mm,2.38mm,5.7g,R-R-WDT-MVBSM2인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,○,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/101/363/img/18363101_1.jpg?shrink=130:130&_v=20230216113057,COLORFUL CN600 PRO M.2 NVMe 디앤디컴,80900원,4.6,COLORFUL(제조사 웹사이트 바로가기),2022년 11월,내장형SSD,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe,512GB,TLC(기타),3D낸드,,,Maxiotek,"3,300MB/s","2,800MB/s",,,○,○,,○,,,,,,,,,,방열판 미포함,80mm,22mm,3mm,,R-R-DND-CLF-CN600P인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,○,,디앤디컴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/681/687/img/20687681_1.jpg?shrink=130:130&_v=20230705102945,Seagate 파이어쿠다 540 M.2 NVMe,353110원,N/A,Seagate(제조사 웹사이트 바로가기),2023년 06월,내장형SSD,M.2 (2280),PCIe5.0x4 (128GT/s),NVMe 2.0,2TB,TLC(기타),3D낸드,DRAM 탑재,DDR4 2GB,파이슨 E26,"10,000MB/s","10,000MB/s","1,490K","1,500K",○,,○,○,,,,○,180만시간,"2,000TB",,○,○,방열판 미포함,80.15mm,22.15mm,3.58mm,7.4g,R-R-STX-STA033인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/783/345/img/29345783_1.jpg?shrink=130:130&_v=20231113145945,Seagate 파이어쿠다 520N M.2 2230 NVMe,259940원,5.0,Seagate(제조사 웹사이트 바로가기),2023년 10월,내장형SSD,M.2 (2230),PCIe4.0x4 (64GT/s),NVMe 1.4,2TB,QLC,3D낸드,DRAM 탑재,,기타,"5,000MB/s","3,200MB/s",480K,750K,○,,,○,,,,○,180만시간,450TB,"스팀덱, Ally 호환",○,○,방열판 미포함,30.15mm,22.15mm,2.23mm,3g,R-R-STX-STA041인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,○,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/692/648/img/48648692_1.jpg?shrink=130:130&_v=20240422083839,Seagate 바라쿠다 SATA SSD,390000원,5.0,Seagate(제조사 웹사이트 바로가기),2024년 04월,내장형SSD,6.4cm(2.5형),SATA3 (6Gb/s),,480GB,QLC,3D낸드,,,기타,540MB/s,500MB/s,,,○,,,○,,,,○,180만시간,170TB,,,○,,100.4mm,70.1mm,7.1mm,35g,R-R-STX-STA038인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/587/237/img/18237587_1.jpg?shrink=130:130&_v=20240402163646,키오시아 EXCERIA G2 M.2 NVMe,166000원,4.8,키오시아(제조사 웹사이트 바로가기),2022년 11월,내장형SSD,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe 1.3,500GB,TLC(기타),3D낸드,DRAM 탑재,,KIOXIA,"2,100MB/s","1,700MB/s",400K,400K,○,○,○,○,,,,○,150만시간,200TB,,○,○,방열판 미포함,80.15mm,22.15mm,2.23mm,6.8g,R-R-TMZ-KWG30ZNV2T00인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/705/617/img/18617705_1.jpg?shrink=130:130&_v=20230829182209,PATRIOT P300 M.2 NVMe,149000원,4.5,PATRIOT(제조사 웹사이트 바로가기),2022년 12월,내장형SSD,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe 1.3,2TB,TLC(기타),3D낸드,,,Maxiotek,"3,500MB/s","3,000MB/s",290K,260K,○,○,,○,,,,○,150만시간,960TB,,○,○,방열판 미포함,80mm,22mm,3.8mm,20g,R-R3PM-P300인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,○,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/648/436/img/61436648_1.jpg?shrink=130:130&_v=20241223184251,Seagate 파이어쿠다 530R 히트싱크 M.2 NVMe,617830원,4.8,Seagate(제조사 웹사이트 바로가기),2024년 07월,내장형SSD,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe 1.4,2TB,TLC(기타),3D낸드,DRAM 탑재,,파이슨 E18,"7,400MB/s","6,900MB/s","1,300K","1,300K",○,○,○,○,○,,,○,180만시간,"2,400TB",PS5 호환,○,○,방열판 포함,80.15mm,24.22mm,11.10mm,49g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/484/056/img/74056484_1.jpg?shrink=130:130&_v=20250114092241,키오시아 EXCERIA PLUS G4 M.2 NVMe,287000원,N/A,키오시아(제조사 웹사이트 바로가기),2025년 01월,내장형SSD,M.2 (2280),PCIe5.0x4 (128GT/s),NVMe 2.0,2TB,TLC(기타),,,,기타,"10,000MB/s","8,200MB/s","1,300K","1,400K",○,○,,,,,,○,150만시간,"1,200TB",,○,○,방열판 미포함,80mm,22mm,,5.7g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/038/706/img/17706038_1.jpg?shrink=130:130&_v=20231128105137,솔리다임 P41 PLUS M.2 NVMe,163080원,4.8,솔리다임,2022년 08월,내장형SSD,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe 1.4,1TB,QLC,3D낸드,,,실리콘모션,"4,125MB/s","2,950MB/s",390K,540K,○,,○,○,,,○,○,160만시간,400TB,,○,○,방열판 미포함,80mm,22mm,,,R-R-sDM-M280PCI1인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/279/865/img/13865279_1.jpg?shrink=130:130&_v=20241016170218,PNY CS900 제이씨현,81300원,4.6,PNY(제조사 웹사이트 바로가기),2020년 12월,내장형SSD,6.4cm(2.5형),SATA3 (6Gb/s),,500GB,,3D낸드,,,기타,550MB/s,500MB/s,,,○,,○,○,○,,,,200만시간,,,,,,70mm,100mm,7mm,45g,R-R-P2A-CS900인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/753/716/img/78716753_1.jpg?shrink=130:130&_v=20250326191320,삼성전자 9100 PRO 히트싱크 M.2 NVMe,821130원,N/A,삼성전자(제조사 웹사이트 바로가기),2025년 03월,내장형SSD,M.2 (2280),PCIe5.0x4 (128GT/s),NVMe 2.0,1TB,TLC(토글),3D낸드,DRAM 탑재,DDR4 1GB,삼성 Presto,"14,700MB/s","13,300MB/s","1,850K","2,600K",○,○,○,○,○,,○,○,150만시간,600TB,,○,○,방열판 포함,80.15mm,25mm,8.88mm,30g,R-R-SEC-MZ-VAP8T0인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,○,○,,,,,일반 히트싱크,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/175/771/img/28771175_1.jpg?shrink=130:130&_v=20250123162003,HIKSEMI FUTURE M.2 NVMe,369000원,5.0,HIKSEMI,2023년 10월,내장형SSD,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe,4TB,TLC(기타),3D낸드,,,MAXIO MAP1602,"7,450MB/s","6,500MB/s",907K,700K,,,,,,,○,,200만시간,"7,200TB",PS5 호환,○,○,방열판 미포함,80mm,22mm,,7g,R-R-HV6-HS-SSD-FUTURE인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/325/485/img/29485325_1.jpg?shrink=130:130&_v=20250317101549,SK하이닉스 BC901 M.2 2242 NVMe 벌크,55000원,4.8,SK하이닉스(제조사 웹사이트 바로가기),2023년 10월,내장형SSD,M.2 (2242),PCIe4.0x4 (64GT/s),NVMe,256GB,TLC(기타),3D낸드,,,기타,,,,,,,,,,,,,150만시간,,,,,방열판 미포함,,,2.23mm,8g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/905/636/img/18636905_1.jpg?shrink=130:130&_v=20230801083024,Western Digital WD SN740 M.2 2230 NVMe 해외구매,163790원,4.7,Western Digital(제조사 웹사이트 바로가기),2023년 01월,내장형SSD,M.2 (2230),PCIe4.0x4 (64GT/s),NVMe 1.4,2TB,TLC(기타),3D낸드,,,WD,"5,150MB/s","4,850MB/s",650K,800K,○,,○,○,,,,,175만시간,500TB,"스팀덱, Ally 호환",,,방열판 미포함,30mm,22mm,2.3mm,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/281/429/img/21429281_1.jpg?shrink=130:130&_v=20240424170905,Western Digital WD Blue SA510,423000원,4.5,Western Digital(제조사 웹사이트 바로가기),2023년 07월,내장형SSD,6.4cm(2.5형),SATA3 (6Gb/s),,2TB,TLC(기타),3D낸드,,,WD,560MB/s,520MB/s,87K,83K,○,,○,○,,,,,175만시간,500TB,,○,○,,100.2mm,69.85mm,7mm,,R-R-WDT-2YBSA1인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/130/143/img/17143130_1.jpg?shrink=130:130&_v=20231102145839,Western Digital WD Blue SA510 M.2 SATA,103160원,4.7,Western Digital(제조사 웹사이트 바로가기),2022년 05월,내장형SSD,M.2 (2280),SATA3 (6Gb/s),,1TB,TLC(기타),3D낸드,,,WD,560MB/s,520MB/s,90K,82K,,,,,,,,,175만시간,400TB,,○,○,,80mm,22mm,2.38mm,4.8g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/771/612/img/20612771_1.jpg?shrink=130:130&_v=20231110091333,ESSENCORE KLEVV CRAS C930 M.2 NVMe,179500원,4.9,ESSENCORE(제조사 웹사이트 바로가기),2023년 06월,내장형SSD,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe 1.4,2TB,TLC(기타),3D낸드,DRAM 탑재,DDR4 2GB,InnoGrit IG5236,"7,400MB/s","6,800MB/s","1,000K","1,000K",○,,○,○,,,○,○,,"1,500TB",PS5 호환,○,○,방열판 포함,80mm,23.6mm,8.7mm,23g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/617/655/img/29655617_1.jpg?shrink=130:130&_v=20231101161555,마이크론 Crucial T500 M.2 NVMe 아스크텍,458880원,5.0,마이크론(제조사 웹사이트 바로가기),2023년 11월,내장형SSD,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe 1.4,2TB,TLC(기타),3D낸드,DRAM 탑재,DDR4 2GB,파이슨,"7,400MB/s","7,000MB/s","1,180K","1,440K",○,,○,○,,,,○,150만시간,"1,200TB",PS5 호환,○,○,방열판 미포함,80mm,22mm,2.3mm,10g,R-R-MU2-CTXXXT500SSD8G인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,○,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/820/781/img/5781820_1.jpg?shrink=130:130&_v=20240417181220,마이크론 Crucial MX500 아스크텍,217930원,4.8,마이크론 Crucial,2018년 01월,내장형SSD,6.4cm(2.5형),SATA3 (6Gb/s),,1TB,TLC(기타),3D낸드,DRAM 탑재,,실리콘모션 SM2258,560MB/s,510MB/s,95K,90K,○,○,○,○,○,,○,○,180만시간,360TB,,○,○,,100mm,70mm,7mm,,MSIP-REM-MU2-CTXXXMX500SSD1인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,○,○,,,아스크텍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/464/560/img/73560464_1.jpg?shrink=130:130&_v=20250123162142,HIKSEMI FUTURE Lite M.2 NVMe,95930원,N/A,HIKSEMI,2024년 12월,내장형SSD,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe,512GB,QLC,3D낸드,,,MAXIO MAP1602,"6,320MB/s","3,111MB/s",583K,525K,○,,,○,,,,,200만시간,375TB,PS5 호환,○,○,방열판 미포함,80mm,22mm,,7g,R-R-HV6-HS-SSD-FUTURE인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/811/937/img/12937811_1.jpg?shrink=130:130&_v=20201216191722,엠씨케이글로벌 OUTTON MK-500 LITE mSATA,99000원,N/A,엠씨케이글로벌,2020년 12월,내장형SSD,Mini SATA(mSATA),SATA3 (6Gb/s),,1TB,TLC(기타),3D낸드,,,실리콘모션 2258XT,550MB/s,500MB/s,260K,270K,,,,○,,,,,100만시간,400TB,,,○,,51mm,30mm,4.85mm,7g,R-R-MKg-OUTTON-MK-500S인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/544/734/img/5734544_1.jpg?shrink=130:130&_v=20220830161720,마이크론 Crucial MX500 대원씨티에스,229990원,4.8,마이크론 Crucial,2017년 12월,내장형SSD,6.4cm(2.5형),SATA3 (6Gb/s),,1TB,TLC(기타),3D낸드,DRAM 탑재,,실리콘모션 SM2258,560MB/s,510MB/s,95K,90K,○,○,○,○,○,,○,○,180만시간,360TB,,○,○,,100mm,70mm,7mm,,MSIP-REM-MU2-CTXXXMX500SSD1인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,○,○,,,대원CTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/257/277/img/7277257_1.jpg?shrink=130:130&_v=20240517152818,Western Digital WD GREEN SSD,80470원,4.6,Western Digital WD,2019년 02월,내장형SSD,6.4cm(2.5형),SATA3 (6Gb/s),,1TB,TLC(기타),3D낸드,,,기타,545MB/s,,,,○,,,○,○,,,○,100만시간,80TB,,,○,,100.5mm,69.85mm,7mm,32.7g,MSIP-REM-TAD-SD8SBBU인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,○,○,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/932/927/img/10927932_1.jpg?shrink=130:130&_v=20210809154150,ESSENCORE KLEVV CRAS C710 M.2 NVMe,75990원,4.7,ESSENCORE(제조사 웹사이트 바로가기),2020년 03월,내장형SSD,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe,1TB,TLC(기타),3D낸드,,,실리콘모션 SM2263XT,"2,100MB/s","1,650MB/s",,,,,○,○,,,,○,,,,○,,방열판 미포함,80mm,22mm,2.2mm,7g,R-R-skm-KLEVVC710인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,○,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/067/308/img/20308067_1.jpg?shrink=130:130&_v=20240220095519,삼성전자 PM9B1 M.2 NVMe 벌크,114380원,4.7,삼성전자(제조사 웹사이트 바로가기),2023년 02월,내장형SSD,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe 1.4,256GB,TLC(토글),3D낸드,,,마벨,,,,,,,,,,,,,,,,,,방열판 미포함,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/515/587/img/16587515_1.jpg?shrink=130:130&_v=20230620095758,Western Digital WD BLACK SN770 M.2 NVMe,194150원,4.8,Western Digital(제조사 웹사이트 바로가기),2022년 03월,내장형SSD,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe 1.4,1TB,TLC(기타),3D낸드,,,WD,"5,150MB/s","4,900MB/s",740K,800K,○,,○,○,,,,○,,600TB,,○,○,방열판 미포함,80mm,22mm,2.38mm,5.5g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/567/190/img/19190567_1.jpg?shrink=130:130&_v=20230302160452,ESSENCORE KLEVV CRAS C730 M.2 NVMe,161000원,4.8,ESSENCORE(제조사 웹사이트 바로가기),2023년 03월,내장형SSD,M.2 (2280),PCIe3.0x4 (32GT/s),NVMe 1.3,2TB,TLC(기타),3D낸드,DRAM 탑재,,Realtek RTS5762,"3,700MB/s","2,800MB/s",240K,350K,○,,○,○,,,○,,,"1,280TB",,○,○,방열판 미포함,80mm,22mm,3.96mm,9g,R-R-skm-KLEVVC730인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/299/790/img/17790299_1.jpg?shrink=130:130&_v=20230106085414,Western Digital WD BLACK SN850X 히트싱크 M.2 NVMe,1089190원,5.0,Western Digital(제조사 웹사이트 바로가기),2022년 09월,내장형SSD,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe 1.4,2TB,TLC(기타),3D낸드,DRAM 탑재,DDR4 2GB,WD,"7,300MB/s","6,600MB/s","1,200K","1,100K",○,,○,○,,,,○,,"1,200TB",PS5 호환,○,○,방열판 포함,80mm,23.4mm,8.8mm,24g,R-R-WDT-MLBSM0인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/173/118/img/74118173_1.jpg?shrink=130:130&_v=20250110141121,Western Digital WD BLACK SN7100 M.2 NVMe,581990원,N/A,Western Digital(제조사 웹사이트 바로가기),2025년 01월,내장형SSD,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe 1.4,2TB,TLC(기타),3D낸드,,,WD,"7,250MB/s","6,900MB/s","1,000K","1,400K",○,,○,○,,,,,,"1,200TB",PS5 호환,○,○,방열판 미포함,80mm,22mm,1.14mm,5.8g,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/714/693/img/20693714_1.jpg?shrink=130:130&_v=20240415135808,MSI SPATIUM M480 PRO M.2 NVMe,199000원,5.0,MSI(제조사 웹사이트 바로가기),2023년 06월,내장형SSD,M.2 (2280),PCIe4.0x4 (64GT/s),NVMe 1.4,1TB,TLC(기타),3D낸드,DRAM 탑재,DDR4 1GB,E18,"7,400MB/s","6,000MB/s",750K,"1,000K",○,○,○,○,,,○,○,160만시간,700TB,PS5 호환,○,○,방열판 미포함,80mm,22mm,2.15mm,,R-R-MSI-M480-PRO인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,○,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/674/369/img/33369674_1.jpg?shrink=130:130&_v=20240123181523,타무즈 RXK550 벌크,73500원,4.7,타무즈(제조사 웹사이트 바로가기),2024년 01월,내장형SSD,6.4cm(2.5형),SATA3 (6Gb/s),,512GB,TLC(기타),3D낸드,,,실리콘모션,550MB/s,500MB/s,40K,70K,○,○,○,○,○,,,,150만시간,256TB,,,,,100mm,69.5mm,7mm,48g,R-R-RO4-RX550인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/228/264/img/41264228_1.jpg?shrink=130:130&_v=20241206141055,마이크론 Crucial T705 M.2 NVMe 대원씨티에스,799000원,5.0,마이크론(제조사 웹사이트 바로가기),2024년 03월,내장형SSD,M.2 (2280),PCIe5.0x4 (128GT/s),NVMe 2.0,2TB,TLC(기타),3D낸드,DRAM 탑재,DDR4 2GB,파이슨 E26,"14,500MB/s","12,700MB/s","1,550K","1,800K",○,○,,○,○,,,,150만시간,"1,200TB",,○,○,방열판 미포함,,,,,R-R-MU2-CTXXXT705SSD3E인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
